order_id,customer_id,order_date,categoria,valor_pedido,estado,regiao,idade_cliente,segmento_cliente,dia_semana,mes,trimestre,ano,dia_mes,fim_semana
O003553,C00738,2022-01-28,Livros,43.92,BA,Nordeste,62,Prata,4,1,1,2022,28,0
O003709,C00806,2022-01-28,Esportes,187.07,GO,Centro-Oeste,18,Prata,4,1,1,2022,28,0
O008157,C00244,2022-01-28,Roupas,185.86,SC,Sul,28,Platina,4,1,1,2022,28,0
O003632,C00195,2022-01-28,Eletrônicos,540.26,AM,Norte,69,Prata,4,1,1,2022,28,0
O008878,C00558,2022-01-29,Esportes,319.08,RJ,Sudeste,67,Platina,5,1,1,2022,29,1
O006483,C00740,2022-01-29,Alimentos,115.1,RJ,Sudeste,38,Platina,5,1,1,2022,29,1
O000126,C00341,2022-01-29,Beleza,60.17,MG,Sudeste,25,Bronze,5,1,1,2022,29,1
O000524,C00271,2022-01-29,Esportes,243.49,RS,Sul,69,Prata,5,1,1,2022,29,1
O008124,C00935,2022-01-29,Brinquedos,405.71,RJ,Sudeste,46,Platina,5,1,1,2022,29,1
O006920,C00973,2022-01-29,Livros,47.25,PA,Norte,66,Prata,5,1,1,2022,29,1
O007969,C00349,2022-01-29,Eletrônicos,308.42,DF,Centro-Oeste,39,Bronze,5,1,1,2022,29,1
O002604,C00454,2022-01-29,Casa e Jardim,123.54,BA,Nordeste,59,Ouro,5,1,1,2022,29,1
O008912,C00029,2022-01-29,Esportes,213.07,GO,Centro-Oeste,42,Prata,5,1,1,2022,29,1
O001563,C00190,2022-01-29,Beleza,153.13,DF,Centro-Oeste,42,Ouro,5,1,1,2022,29,1
O000879,C00048,2022-01-29,Beleza,127.76,RS,Sul,21,Bronze,5,1,1,2022,29,1
O004982,C00957,2022-01-30,Roupas,118.18,AM,Norte,43,Platina,6,1,1,2022,30,1
O002066,C00324,2022-01-30,Alimentos,115.73,PE,Nordeste,42,Ouro,6,1,1,2022,30,1
O008613,C00072,2022-01-30,Livros,124.02,DF,Centro-Oeste,21,Ouro,6,1,1,2022,30,1
O006369,C00509,2022-01-30,Alimentos,156.76,MG,Sudeste,68,Platina,6,1,1,2022,30,1
O001883,C00478,2022-01-30,Roupas,370.13,DF,Centro-Oeste,59,Platina,6,1,1,2022,30,1
O007739,C00023,2022-01-31,Eletrônicos,855.36,PA,Norte,19,Bronze,0,1,1,2022,31,0
O007614,C00525,2022-01-31,Livros,108.13,SP,Sudeste,43,Prata,0,1,1,2022,31,0
O001433,C00370,2022-01-31,Livros,69.62,PE,Nordeste,21,Ouro,0,1,1,2022,31,0
O007344,C00151,2022-01-31,Roupas,84.25,GO,Centro-Oeste,32,Bronze,0,1,1,2022,31,0
O006947,C00749,2022-01-31,Beleza,212.47,SC,Sul,35,Prata,0,1,1,2022,31,0
O009139,C00739,2022-01-31,Eletrônicos,1815.52,CE,Nordeste,64,Ouro,0,1,1,2022,31,0
O009225,C00332,2022-01-31,Beleza,51.8,PA,Norte,58,Bronze,0,1,1,2022,31,0
O009228,C00970,2022-01-31,Livros,72.16,PA,Norte,53,Ouro,0,1,1,2022,31,0
O009469,C00061,2022-01-31,Alimentos,152.99,MG,Sudeste,64,Platina,0,1,1,2022,31,0
O008183,C00601,2022-01-31,Roupas,317.83,GO,Centro-Oeste,38,Platina,0,1,1,2022,31,0
O003765,C00549,2022-01-31,Livros,148.41,RJ,Sudeste,33,Platina,0,1,1,2022,31,0
O007656,C00617,2022-01-31,Beleza,199.03,SC,Sul,40,Platina,0,1,1,2022,31,0
O003875,C00501,2022-02-01,Eletrônicos,1589.98,BA,Nordeste,56,Prata,1,2,1,2022,1,0
O001769,C00034,2022-02-01,Roupas,37.18,RJ,Sudeste,33,Platina,1,2,1,2022,1,0
O009763,C00929,2022-02-01,Eletrônicos,1851.37,GO,Centro-Oeste,21,Platina,1,2,1,2022,1,0
O004425,C00923,2022-02-01,Livros,95.24,GO,Centro-Oeste,48,Prata,1,2,1,2022,1,0
O008962,C00965,2022-02-01,Livros,122.18,DF,Centro-Oeste,47,Ouro,1,2,1,2022,1,0
O007869,C00897,2022-02-01,Eletrônicos,88.25,AM,Norte,47,Platina,1,2,1,2022,1,0
O007587,C00646,2022-02-01,Beleza,94.37,SC,Sul,48,Prata,1,2,1,2022,1,0
O009065,C00780,2022-02-02,Livros,10.0,PE,Nordeste,53,Bronze,2,2,1,2022,2,0
O002081,C00008,2022-02-02,Brinquedos,76.19,RS,Sul,36,Bronze,2,2,1,2022,2,0
O006802,C00753,2022-02-02,Brinquedos,91.68,RJ,Sudeste,31,Prata,2,2,1,2022,2,0
O003604,C00747,2022-02-02,Roupas,165.91,PR,Sul,36,Bronze,2,2,1,2022,2,0
O003119,C00875,2022-02-02,Alimentos,54.57,RJ,Sudeste,38,Bronze,2,2,1,2022,2,0
O006183,C00960,2022-02-02,Casa e Jardim,302.14,RS,Sul,26,Bronze,2,2,1,2022,2,0
O007042,C00638,2022-02-02,Esportes,123.74,RS,Sul,29,Ouro,2,2,1,2022,2,0
O002834,C00830,2022-02-02,Livros,10.0,SP,Sudeste,48,Platina,2,2,1,2022,2,0
O000259,C00220,2022-02-02,Eletrônicos,418.42,DF,Centro-Oeste,56,Prata,2,2,1,2022,2,0
O007018,C00816,2022-02-02,Beleza,112.48,PR,Sul,44,Prata,2,2,1,2022,2,0
O001846,C00949,2022-02-02,Livros,17.18,CE,Nordeste,22,Ouro,2,2,1,2022,2,0
O009308,C00313,2022-02-02,Livros,36.5,BA,Nordeste,28,Ouro,2,2,1,2022,2,0
O000188,C00072,2022-02-02,Casa e Jardim,448.29,DF,Centro-Oeste,21,Ouro,2,2,1,2022,2,0
O009987,C00038,2022-02-03,Livros,65.99,SC,Sul,61,Prata,3,2,1,2022,3,0
O004377,C00915,2022-02-03,Beleza,10.95,AM,Norte,60,Platina,3,2,1,2022,3,0
O003844,C00750,2022-02-03,Esportes,129.62,PA,Norte,64,Platina,3,2,1,2022,3,0
O001505,C00976,2022-02-03,Livros,32.32,CE,Nordeste,32,Ouro,3,2,1,2022,3,0
O009680,C00953,2022-02-03,Brinquedos,222.12,SP,Sudeste,63,Prata,3,2,1,2022,3,0
O005699,C00899,2022-02-03,Alimentos,78.08,PA,Norte,68,Prata,3,2,1,2022,3,0
O006363,C00297,2022-02-03,Esportes,51.32,AM,Norte,29,Prata,3,2,1,2022,3,0
O006188,C00419,2022-02-03,Casa e Jardim,255.37,RJ,Sudeste,65,Prata,3,2,1,2022,3,0
O003858,C00185,2022-02-03,Alimentos,100.3,PR,Sul,61,Bronze,3,2,1,2022,3,0
O005098,C00068,2022-02-03,Alimentos,103.93,GO,Centro-Oeste,21,Platina,3,2,1,2022,3,0
O001976,C00979,2022-02-03,Eletrônicos,1252.06,RJ,Sudeste,31,Ouro,3,2,1,2022,3,0
O006543,C00214,2022-02-03,Roupas,24.39,BA,Nordeste,58,Bronze,3,2,1,2022,3,0
O008339,C00295,2022-02-03,Livros,13.34,MG,Sudeste,18,Prata,3,2,1,2022,3,0
O004690,C00566,2022-02-04,Beleza,75.86,GO,Centro-Oeste,20,Ouro,4,2,1,2022,4,0
O009271,C00617,2022-02-04,Roupas,234.53,SC,Sul,40,Platina,4,2,1,2022,4,0
O008174,C00236,2022-02-04,Roupas,286.67,SP,Sudeste,36,Prata,4,2,1,2022,4,0
O000261,C00734,2022-02-04,Esportes,442.2,PR,Sul,23,Ouro,4,2,1,2022,4,0
O000523,C00893,2022-02-04,Roupas,31.87,MG,Sudeste,55,Bronze,4,2,1,2022,4,0
O001086,C00371,2022-02-04,Alimentos,79.99,MG,Sudeste,52,Platina,4,2,1,2022,4,0
O008966,C00691,2022-02-04,Esportes,87.58,AM,Norte,54,Bronze,4,2,1,2022,4,0
O007254,C00530,2022-02-04,Beleza,208.33,DF,Centro-Oeste,50,Bronze,4,2,1,2022,4,0
O005236,C00279,2022-02-04,Casa e Jardim,158.19,MG,Sudeste,28,Platina,4,2,1,2022,4,0
O000063,C00860,2022-02-04,Beleza,36.73,AM,Norte,51,Ouro,4,2,1,2022,4,0
O008494,C00136,2022-02-05,Esportes,229.56,SP,Sudeste,44,Prata,5,2,1,2022,5,1
O008440,C00788,2022-02-05,Alimentos,91.64,CE,Nordeste,65,Prata,5,2,1,2022,5,1
O004085,C00462,2022-02-05,Esportes,329.29,PR,Sul,61,Prata,5,2,1,2022,5,1
O008264,C00364,2022-02-05,Livros,63.03,SC,Sul,45,Prata,5,2,1,2022,5,1
O009080,C00159,2022-02-05,Eletrônicos,625.54,DF,Centro-Oeste,66,Ouro,5,2,1,2022,5,1
O006086,C00333,2022-02-05,Livros,10.0,PA,Norte,53,Bronze,5,2,1,2022,5,1
O007171,C00024,2022-02-05,Esportes,142.25,AM,Norte,38,Platina,5,2,1,2022,5,1
O004359,C00681,2022-02-05,Brinquedos,71.39,RJ,Sudeste,63,Bronze,5,2,1,2022,5,1
O007220,C00822,2022-02-05,Casa e Jardim,31.64,PA,Norte,52,Bronze,5,2,1,2022,5,1
O006410,C00114,2022-02-05,Beleza,113.62,PA,Norte,52,Platina,5,2,1,2022,5,1
O006828,C00570,2022-02-05,Esportes,206.26,PR,Sul,27,Bronze,5,2,1,2022,5,1
O009155,C00623,2022-02-05,Alimentos,44.89,RS,Sul,40,Platina,5,2,1,2022,5,1
O007706,C00774,2022-02-06,Eletrônicos,1567.5,RJ,Sudeste,25,Platina,6,2,1,2022,6,1
O003979,C00726,2022-02-06,Eletrônicos,2569.12,DF,Centro-Oeste,18,Platina,6,2,1,2022,6,1
O006348,C00010,2022-02-06,Alimentos,76.44,AM,Norte,28,Platina,6,2,1,2022,6,1
O006770,C00177,2022-02-06,Eletrônicos,1876.97,MG,Sudeste,45,Ouro,6,2,1,2022,6,1
O009527,C00433,2022-02-06,Esportes,375.92,BA,Nordeste,18,Platina,6,2,1,2022,6,1
O009051,C00472,2022-02-07,Casa e Jardim,69.62,PA,Norte,52,Bronze,0,2,1,2022,7,0
O009021,C00026,2022-02-07,Alimentos,10.92,BA,Nordeste,29,Bronze,0,2,1,2022,7,0
O006393,C00012,2022-02-07,Roupas,211.7,GO,Centro-Oeste,41,Ouro,0,2,1,2022,7,0
O001589,C00971,2022-02-07,Beleza,163.06,CE,Nordeste,18,Prata,0,2,1,2022,7,0
O001570,C00174,2022-02-07,Alimentos,53.69,GO,Centro-Oeste,24,Bronze,0,2,1,2022,7,0
O004287,C00257,2022-02-07,Brinquedos,192.31,CE,Nordeste,26,Platina,0,2,1,2022,7,0
O008603,C00080,2022-02-07,Livros,93.77,DF,Centro-Oeste,31,Ouro,0,2,1,2022,7,0
O009966,C00975,2022-02-07,Beleza,167.43,SP,Sudeste,69,Ouro,0,2,1,2022,7,0
O001186,C00950,2022-02-08,Esportes,29.37,BA,Nordeste,58,Ouro,1,2,1,2022,8,0
O007309,C00549,2022-02-08,Eletrônicos,1958.66,RJ,Sudeste,33,Platina,1,2,1,2022,8,0
O008315,C00876,2022-02-08,Esportes,49.46,PE,Nordeste,31,Bronze,1,2,1,2022,8,0
O009290,C00530,2022-02-08,Livros,48.04,DF,Centro-Oeste,50,Bronze,1,2,1,2022,8,0
O002627,C00129,2022-02-08,Alimentos,108.48,RJ,Sudeste,40,Platina,1,2,1,2022,8,0
O002775,C00712,2022-02-08,Esportes,65.1,PE,Nordeste,27,Ouro,1,2,1,2022,8,0
O009558,C00693,2022-02-08,Casa e Jardim,203.47,SC,Sul,36,Bronze,1,2,1,2022,8,0
O009779,C00603,2022-02-08,Roupas,302.63,RJ,Sudeste,27,Prata,1,2,1,2022,8,0
O001135,C00149,2022-02-08,Eletrônicos,10.0,SP,Sudeste,44,Bronze,1,2,1,2022,8,0
O009753,C00883,2022-02-09,Brinquedos,101.59,CE,Nordeste,55,Ouro,2,2,1,2022,9,0
O008627,C00224,2022-02-09,Roupas,328.29,SC,Sul,54,Platina,2,2,1,2022,9,0
O000650,C00680,2022-02-09,Alimentos,248.49,DF,Centro-Oeste,24,Platina,2,2,1,2022,9,0
O006877,C00276,2022-02-09,Roupas,197.52,PA,Norte,35,Platina,2,2,1,2022,9,0
O007840,C00696,2022-02-09,Alimentos,64.85,RS,Sul,62,Bronze,2,2,1,2022,9,0
O005058,C00493,2022-02-09,Casa e Jardim,439.31,RJ,Sudeste,51,Prata,2,2,1,2022,9,0
O005734,C00213,2022-02-09,Beleza,47.2,PA,Norte,41,Bronze,2,2,1,2022,9,0
O009717,C00116,2022-02-09,Roupas,237.39,RJ,Sudeste,50,Platina,2,2,1,2022,9,0
O001984,C00749,2022-02-09,Brinquedos,179.54,SC,Sul,35,Prata,2,2,1,2022,9,0
O004536,C00462,2022-02-10,Eletrônicos,999.61,PR,Sul,61,Prata,3,2,1,2022,10,0
O002848,C00735,2022-02-10,Esportes,198.77,RJ,Sudeste,61,Bronze,3,2,1,2022,10,0
O009607,C00796,2022-02-10,Roupas,249.31,SC,Sul,22,Ouro,3,2,1,2022,10,0
O008786,C00845,2022-02-10,Roupas,146.09,SC,Sul,18,Bronze,3,2,1,2022,10,0
O001333,C00190,2022-02-10,Alimentos,108.69,DF,Centro-Oeste,42,Ouro,3,2,1,2022,10,0
O009238,C00179,2022-02-10,Alimentos,105.89,AM,Norte,59,Prata,3,2,1,2022,10,0
O002403,C00483,2022-02-10,Eletrônicos,540.71,PA,Norte,45,Bronze,3,2,1,2022,10,0
O007319,C00926,2022-02-10,Esportes,330.28,RJ,Sudeste,25,Ouro,3,2,1,2022,10,0
O003191,C00640,2022-02-10,Alimentos,94.15,PA,Norte,36,Bronze,3,2,1,2022,10,0
O005527,C00380,2022-02-10,Brinquedos,115.84,PE,Nordeste,52,Prata,3,2,1,2022,10,0
O000901,C00915,2022-02-10,Eletrônicos,1100.88,AM,Norte,60,Platina,3,2,1,2022,10,0
O005598,C00574,2022-02-10,Brinquedos,88.54,GO,Centro-Oeste,30,Ouro,3,2,1,2022,10,0
O008545,C00213,2022-02-10,Alimentos,78.98,PA,Norte,41,Bronze,3,2,1,2022,10,0
O006522,C00171,2022-02-11,Roupas,212.06,SC,Sul,53,Ouro,4,2,1,2022,11,0
O000784,C00815,2022-02-11,Beleza,10.0,SP,Sudeste,39,Ouro,4,2,1,2022,11,0
O006122,C00453,2022-02-11,Brinquedos,111.36,GO,Centro-Oeste,69,Bronze,4,2,1,2022,11,0
O006600,C00427,2022-02-11,Casa e Jardim,87.84,PA,Norte,41,Prata,4,2,1,2022,11,0
O004559,C00142,2022-02-11,Eletrônicos,621.85,MG,Sudeste,31,Prata,4,2,1,2022,11,0
O000714,C00951,2022-02-11,Beleza,226.38,DF,Centro-Oeste,29,Ouro,4,2,1,2022,11,0
O006372,C00836,2022-02-12,Roupas,139.54,RS,Sul,54,Ouro,5,2,1,2022,12,1
O004097,C00185,2022-02-12,Livros,37.3,PR,Sul,61,Bronze,5,2,1,2022,12,1
O002633,C00499,2022-02-12,Livros,21.48,PE,Nordeste,18,Prata,5,2,1,2022,12,1
O004078,C00920,2022-02-12,Livros,63.12,PA,Norte,64,Bronze,5,2,1,2022,12,1
O006106,C00380,2022-02-12,Brinquedos,85.76,PE,Nordeste,52,Prata,5,2,1,2022,12,1
O005346,C00059,2022-02-12,Brinquedos,123.57,GO,Centro-Oeste,61,Platina,5,2,1,2022,12,1
O009947,C00711,2022-02-12,Eletrônicos,1886.41,BA,Nordeste,44,Platina,5,2,1,2022,12,1
O002957,C00465,2022-02-12,Livros,125.04,RJ,Sudeste,21,Platina,5,2,1,2022,12,1
O005973,C00200,2022-02-12,Beleza,75.27,SC,Sul,23,Bronze,5,2,1,2022,12,1
O006684,C00540,2022-02-12,Casa e Jardim,216.43,AM,Norte,27,Ouro,5,2,1,2022,12,1
O002463,C00255,2022-02-12,Eletrônicos,464.37,PE,Nordeste,33,Platina,5,2,1,2022,12,1
O009935,C00354,2022-02-13,Brinquedos,207.68,SP,Sudeste,55,Platina,6,2,1,2022,13,1
O005112,C00642,2022-02-13,Alimentos,43.0,MG,Sudeste,26,Ouro,6,2,1,2022,13,1
O006764,C00360,2022-02-13,Beleza,106.91,AM,Norte,51,Ouro,6,2,1,2022,13,1
O003618,C00554,2022-02-13,Esportes,279.79,PE,Nordeste,44,Ouro,6,2,1,2022,13,1
O008410,C00854,2022-02-13,Beleza,44.87,BA,Nordeste,51,Bronze,6,2,1,2022,13,1
O003978,C00102,2022-02-13,Esportes,109.66,SC,Sul,42,Bronze,6,2,1,2022,13,1
O003641,C00664,2022-02-13,Eletrônicos,1264.99,RJ,Sudeste,31,Bronze,6,2,1,2022,13,1
O002613,C00325,2022-02-14,Roupas,207.04,SC,Sul,46,Platina,0,2,1,2022,14,0
O003912,C00186,2022-02-14,Alimentos,117.75,RJ,Sudeste,37,Platina,0,2,1,2022,14,0
O008852,C00934,2022-02-14,Alimentos,13.39,PR,Sul,44,Bronze,0,2,1,2022,14,0
O000164,C00630,2022-02-14,Alimentos,288.73,RJ,Sudeste,37,Platina,0,2,1,2022,14,0
O009691,C00121,2022-02-14,Esportes,397.71,SP,Sudeste,45,Platina,0,2,1,2022,14,0
O005084,C00742,2022-02-14,Livros,10.0,BA,Nordeste,38,Bronze,0,2,1,2022,14,0
O000630,C00595,2022-02-14,Roupas,82.4,PA,Norte,67,Ouro,0,2,1,2022,14,0
O001509,C00026,2022-02-14,Esportes,49.83,BA,Nordeste,29,Bronze,0,2,1,2022,14,0
O002955,C00736,2022-02-14,Livros,31.83,PE,Nordeste,62,Platina,0,2,1,2022,14,0
O001585,C00506,2022-02-14,Eletrônicos,1161.59,SP,Sudeste,29,Ouro,0,2,1,2022,14,0
O007431,C00033,2022-02-14,Livros,105.7,RJ,Sudeste,45,Prata,0,2,1,2022,14,0
O000896,C00251,2022-02-14,Livros,17.25,BA,Nordeste,23,Bronze,0,2,1,2022,14,0
O009425,C00920,2022-02-14,Livros,51.82,PA,Norte,64,Bronze,0,2,1,2022,14,0
O004748,C00109,2022-02-14,Brinquedos,99.92,RJ,Sudeste,41,Prata,0,2,1,2022,14,0
O001402,C00229,2022-02-15,Livros,90.87,SP,Sudeste,19,Bronze,1,2,1,2022,15,0
O001179,C00393,2022-02-15,Casa e Jardim,182.77,RJ,Sudeste,40,Prata,1,2,1,2022,15,0
O004851,C00723,2022-02-15,Livros,83.6,RS,Sul,25,Bronze,1,2,1,2022,15,0
O006244,C00732,2022-02-15,Alimentos,65.33,PA,Norte,50,Prata,1,2,1,2022,15,0
O005851,C00527,2022-02-15,Esportes,363.59,RJ,Sudeste,38,Platina,1,2,1,2022,15,0
O005366,C00504,2022-02-15,Brinquedos,110.76,PA,Norte,46,Platina,1,2,1,2022,15,0
O007245,C00237,2022-02-15,Alimentos,16.33,SC,Sul,19,Platina,1,2,1,2022,15,0
O009674,C00302,2022-02-15,Alimentos,112.29,BA,Nordeste,58,Bronze,1,2,1,2022,15,0
O008031,C00755,2022-02-15,Eletrônicos,782.77,CE,Nordeste,48,Bronze,1,2,1,2022,15,0
O007417,C00836,2022-02-15,Roupas,176.52,RS,Sul,54,Ouro,1,2,1,2022,15,0
O007359,C00580,2022-02-15,Esportes,355.31,PR,Sul,67,Platina,1,2,1,2022,15,0
O004259,C00517,2022-02-16,Casa e Jardim,291.04,SP,Sudeste,66,Ouro,2,2,1,2022,16,0
O007178,C00932,2022-02-16,Livros,102.46,SP,Sudeste,49,Ouro,2,2,1,2022,16,0
O001761,C00103,2022-02-16,Esportes,204.7,GO,Centro-Oeste,24,Prata,2,2,1,2022,16,0
O006430,C00803,2022-02-16,Eletrônicos,634.59,PR,Sul,62,Ouro,2,2,1,2022,16,0
O006933,C00865,2022-02-16,Brinquedos,167.81,PA,Norte,61,Platina,2,2,1,2022,16,0
O002167,C00713,2022-02-16,Roupas,385.16,MG,Sudeste,43,Ouro,2,2,1,2022,16,0
O007956,C00657,2022-02-16,Livros,10.0,GO,Centro-Oeste,53,Bronze,2,2,1,2022,16,0
O005861,C00918,2022-02-16,Brinquedos,49.4,AM,Norte,28,Platina,2,2,1,2022,16,0
O004920,C00852,2022-02-16,Alimentos,184.38,RS,Sul,57,Platina,2,2,1,2022,16,0
O001566,C00544,2022-02-16,Beleza,172.52,SC,Sul,22,Platina,2,2,1,2022,16,0
O007671,C00837,2022-02-17,Casa e Jardim,293.28,DF,Centro-Oeste,27,Platina,3,2,1,2022,17,0
O006083,C00681,2022-02-17,Beleza,184.87,RJ,Sudeste,63,Bronze,3,2,1,2022,17,0
O003369,C00714,2022-02-17,Brinquedos,188.54,PR,Sul,36,Ouro,3,2,1,2022,17,0
O002708,C00908,2022-02-17,Eletrônicos,406.6,PA,Norte,37,Prata,3,2,1,2022,17,0
O008229,C00279,2022-02-17,Alimentos,139.37,MG,Sudeste,28,Platina,3,2,1,2022,17,0
O006819,C00876,2022-02-17,Brinquedos,77.75,PE,Nordeste,31,Bronze,3,2,1,2022,17,0
O008883,C00116,2022-02-17,Livros,158.44,RJ,Sudeste,50,Platina,3,2,1,2022,17,0
O003903,C00538,2022-02-17,Roupas,50.07,PA,Norte,69,Bronze,3,2,1,2022,17,0
O009029,C00187,2022-02-17,Roupas,240.43,PR,Sul,47,Bronze,3,2,1,2022,17,0
O002780,C00774,2022-02-17,Beleza,79.02,RJ,Sudeste,25,Platina,3,2,1,2022,17,0
O005634,C00320,2022-02-17,Livros,10.0,MG,Sudeste,52,Platina,3,2,1,2022,17,0
O003925,C00546,2022-02-17,Livros,35.33,CE,Nordeste,21,Platina,3,2,1,2022,17,0
O009420,C00634,2022-02-17,Brinquedos,137.29,RS,Sul,30,Prata,3,2,1,2022,17,0
O009094,C00961,2022-02-18,Eletrônicos,566.9,MG,Sudeste,43,Bronze,4,2,1,2022,18,0
O000583,C00705,2022-02-18,Casa e Jardim,236.36,SC,Sul,53,Ouro,4,2,1,2022,18,0
O005061,C00761,2022-02-18,Beleza,124.32,CE,Nordeste,29,Prata,4,2,1,2022,18,0
O006181,C00919,2022-02-18,Beleza,176.43,SC,Sul,68,Ouro,4,2,1,2022,18,0
O004940,C00651,2022-02-18,Brinquedos,38.09,CE,Nordeste,22,Bronze,4,2,1,2022,18,0
O005611,C00490,2022-02-18,Brinquedos,71.7,AM,Norte,18,Prata,4,2,1,2022,18,0
O003750,C00327,2022-02-18,Alimentos,84.09,PR,Sul,63,Bronze,4,2,1,2022,18,0
O005917,C00243,2022-02-18,Eletrônicos,1507.39,DF,Centro-Oeste,21,Platina,4,2,1,2022,18,0
O001077,C00394,2022-02-18,Brinquedos,94.3,SC,Sul,50,Bronze,4,2,1,2022,18,0
O007797,C00923,2022-02-18,Alimentos,10.0,GO,Centro-Oeste,48,Prata,4,2,1,2022,18,0
O001554,C00431,2022-02-19,Esportes,59.52,MG,Sudeste,62,Bronze,5,2,1,2022,19,1
O009930,C00351,2022-02-19,Casa e Jardim,211.31,SC,Sul,63,Platina,5,2,1,2022,19,1
O005983,C00784,2022-02-19,Livros,101.69,GO,Centro-Oeste,50,Platina,5,2,1,2022,19,1
O005795,C00717,2022-02-19,Eletrônicos,625.69,MG,Sudeste,62,Bronze,5,2,1,2022,19,1
O007180,C00786,2022-02-19,Roupas,142.44,PE,Nordeste,30,Prata,5,2,1,2022,19,1
O006626,C00118,2022-02-19,Eletrônicos,710.1,BA,Nordeste,59,Platina,5,2,1,2022,19,1
O007107,C00394,2022-02-19,Livros,53.18,SC,Sul,50,Bronze,5,2,1,2022,19,1
O004430,C00679,2022-02-19,Livros,83.12,SC,Sul,55,Prata,5,2,1,2022,19,1
O003000,C00247,2022-02-20,Livros,154.56,RS,Sul,41,Platina,6,2,1,2022,20,1
O007293,C00531,2022-02-20,Eletrônicos,2060.94,SC,Sul,47,Platina,6,2,1,2022,20,1
O002161,C00948,2022-02-20,Alimentos,150.5,GO,Centro-Oeste,18,Prata,6,2,1,2022,20,1
O005692,C00656,2022-02-20,Livros,39.18,PE,Nordeste,38,Prata,6,2,1,2022,20,1
O004577,C00701,2022-02-20,Alimentos,118.03,CE,Nordeste,24,Bronze,6,2,1,2022,20,1
O003895,C00411,2022-02-21,Livros,105.23,PE,Nordeste,59,Ouro,0,2,1,2022,21,0
O001019,C00522,2022-02-21,Alimentos,51.25,MG,Sudeste,29,Ouro,0,2,1,2022,21,0
O002150,C00876,2022-02-21,Alimentos,30.56,PE,Nordeste,31,Bronze,0,2,1,2022,21,0
O001972,C00033,2022-02-21,Casa e Jardim,284.13,RJ,Sudeste,45,Prata,0,2,1,2022,21,0
O007314,C00893,2022-02-21,Roupas,143.29,MG,Sudeste,55,Bronze,0,2,1,2022,21,0
O001654,C00374,2022-02-21,Livros,12.09,SC,Sul,61,Ouro,0,2,1,2022,21,0
O008070,C00069,2022-02-21,Alimentos,70.41,CE,Nordeste,19,Ouro,0,2,1,2022,21,0
O008948,C00147,2022-02-21,Esportes,234.06,GO,Centro-Oeste,31,Platina,0,2,1,2022,21,0
O008085,C00144,2022-02-21,Livros,64.84,SP,Sudeste,18,Bronze,0,2,1,2022,21,0
O005300,C00490,2022-02-22,Casa e Jardim,259.36,AM,Norte,18,Prata,1,2,1,2022,22,0
O007399,C00507,2022-02-22,Esportes,165.04,AM,Norte,43,Ouro,1,2,1,2022,22,0
O006858,C00878,2022-02-22,Eletrônicos,1169.39,AM,Norte,28,Prata,1,2,1,2022,22,0
O005773,C00949,2022-02-22,Alimentos,63.06,CE,Nordeste,22,Ouro,1,2,1,2022,22,0
O009485,C00802,2022-02-22,Alimentos,148.43,RJ,Sudeste,67,Platina,1,2,1,2022,22,0
O005135,C00880,2022-02-22,Brinquedos,14.17,SP,Sudeste,56,Ouro,1,2,1,2022,22,0
O009898,C00171,2022-02-22,Brinquedos,124.4,SC,Sul,53,Ouro,1,2,1,2022,22,0
O000735,C00310,2022-02-22,Casa e Jardim,129.76,PE,Nordeste,50,Prata,1,2,1,2022,22,0
O009339,C00984,2022-02-22,Livros,50.87,MG,Sudeste,41,Ouro,1,2,1,2022,22,0
O005226,C00844,2022-02-22,Livros,118.35,DF,Centro-Oeste,63,Platina,1,2,1,2022,22,0
O007369,C00760,2022-02-22,Esportes,201.43,RJ,Sudeste,28,Bronze,1,2,1,2022,22,0
O000839,C00026,2022-02-22,Brinquedos,48.1,BA,Nordeste,29,Bronze,1,2,1,2022,22,0
O001358,C00087,2022-02-23,Alimentos,33.16,RJ,Sudeste,57,Ouro,2,2,1,2022,23,0
O003696,C00404,2022-02-23,Alimentos,94.53,PR,Sul,67,Bronze,2,2,1,2022,23,0
O001617,C00245,2022-02-23,Esportes,241.94,AM,Norte,34,Ouro,2,2,1,2022,23,0
O005340,C00659,2022-02-23,Brinquedos,10.0,PE,Nordeste,33,Bronze,2,2,1,2022,23,0
O006973,C00321,2022-02-23,Brinquedos,30.26,MG,Sudeste,65,Bronze,2,2,1,2022,23,0
O002906,C00832,2022-02-23,Brinquedos,165.94,PE,Nordeste,55,Ouro,2,2,1,2022,23,0
O005124,C00536,2022-02-23,Eletrônicos,767.8,RS,Sul,53,Bronze,2,2,1,2022,23,0
O008937,C00071,2022-02-23,Brinquedos,70.06,DF,Centro-Oeste,59,Bronze,2,2,1,2022,23,0
O007347,C00173,2022-02-23,Casa e Jardim,314.99,CE,Nordeste,49,Ouro,2,2,1,2022,23,0
O009720,C00411,2022-02-24,Alimentos,51.79,PE,Nordeste,59,Ouro,3,2,1,2022,24,0
O003046,C00283,2022-02-24,Livros,88.73,CE,Nordeste,40,Platina,3,2,1,2022,24,0
O009454,C00685,2022-02-24,Beleza,131.53,PA,Norte,26,Prata,3,2,1,2022,24,0
O006752,C00427,2022-02-24,Livros,11.02,PA,Norte,41,Prata,3,2,1,2022,24,0
O007270,C00921,2022-02-24,Alimentos,116.04,AM,Norte,40,Platina,3,2,1,2022,24,0
